assists,birth_date,bonus,bps,can_select,can_transact,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,has_temporary_code,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,opta_code,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,red_cards,region,removed,saves,saves_per_90,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,team,team_code,team_join_date,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,1992-10-02,8,261,True,True,100,100,7,0.47,116535,None,,0,0,0,0,13.0,401,6,None,,2,1,10.8,10.3,9,0.20,0.01,0.20,0.01,0.00,11.05,0.74,0.0,Alisson,4.4,52,2,12,0.81,0,False,31.7,283,19,310,False,306.6,148,19,1338,0,0,0,0,0,0,0,,2024-10-05T14:00:07.200306Z,55,107,1,p116535,0,0,None,0,,116535.jpg,4.5,32,6,0,30,False,36,2.42,Ramses Becker,9.3,35,8,False,None,15,1.01,a,12,14,2018-07-19,0.0,759,79,68,1264946,30719,1521712,11342,0.8,12.4,A.Becker,0
6,1998-10-07,13,453,True,True,75,100,9,0.47,169187,1,,0,0,4,-4,699.8,6,1,1,,3,2,8.7,11.1,6,6.23,0.32,7.31,0.38,1.08,14.67,0.76,0.06,Trent,4.8,46,7,17,0.88,1,False,138.4,29,2,311,True,525.0,32,9,1733,0,0,0,0,0,0,0,Muscle injury - 75% chance of playing,2025-02-01T22:30:08.242237Z,74,19,1,p169187,0,0,None,0,,169187.jpg,4.9,16,1,0,241,False,0,0.0,Alexander-Arnold,32.6,6,1,False,None,21,1.09,d,12,14,2015-07-01,160.0,143,21,107,3938799,21330,3615205,114369,0.6,14.5,Alexander-Arnold,4
0,None,0,0,False,True,0,0,0,0,535928,None,,0,0,0,0,0.0,691,288,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Stefan,0.0,634,247,0,0,0,False,0.0,697,287,312,False,0.0,697,287,0,0,0,0,0,0,0,0,Loaned to RB Salzburg,2024-08-31T06:19:45.092198Z,45,448,282,p535928,0,0,None,0,,535928.jpg,0.0,700,288,0,None,False,0,0,Bajčetić Maquieira,0.0,590,231,False,None,0,0,u,12,14,None,0.0,676,281,0,2712,0,17520,14,0.0,0.0,Bajcetic,0
0,2003-07-09,0,50,True,True,100,100,1,0.35,492777,None,,0,0,-3,3,15.4,393,134,None,,0,2,2.4,1.9,1,0.21,0.07,0.70,0.24,0.49,4.40,1.55,0.17,Conor,0.2,392,124,3,1.06,0,False,16.1,356,117,313,False,45.8,388,136,255,0,0,0,0,0,0,0,,2024-11-28T10:30:07.495614Z,47,343,45,p492777,0,0,None,0,,492777.jpg,1.4,365,121,0,242,False,0,0.0,Bradley,0.3,329,120,False,None,1,0.35,a,12,14,2023-09-25,100.0,205,49,13,54753,3214,97884,671,0.0,2.8,Bradley,1
0,None,0,0,False,True,0,0,0,0,491970,None,,0,0,0,0,0.0,674,273,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Bobby,0.0,615,230,0,0,0,False,0.0,679,272,315,False,0.0,679,272,0,0,0,0,0,0,0,0,Transferred to RB Salzburg,2024-08-22T11:22:35.466323Z,45,420,259,p491970,0,0,None,0,,491970.jpg,0.0,683,273,0,None,False,0,0,Clark,0.0,679,282,False,None,0,0,u,12,14,None,0.0,657,265,0,444,0,5294,11,0.0,0.0,Clark,0
2,1999-06-24,4,198,True,True,100,75,2,0.22,447203,None,,0,0,-5,5,87.7,249,27,None,,0,4,7.2,5.0,1,0.31,0.03,3.59,0.39,3.28,11.92,1.31,0.36,Darwin,2.6,137,19,14,1.54,4,False,56.9,182,24,316,False,210.6,226,21,816,0,0,0,0,0,0,0,,2025-01-31T15:00:09.018032Z,70,27,12,p447203,0,0,3,0,,447203.jpg,2.6,179,23,0,230,False,0,0.0,Núñez Ribeiro,2.0,139,21,False,None,7,0.77,a,12,14,2022-06-14,277.0,70,23,46,324304,2621,711023,8951,0.4,6.6,Darwin,6
3,1996-12-04,4,176,True,True,100,75,4,0.58,194634,None,,0,0,-3,3,97.8,240,150,None,,0,3,4.8,3.2,0,0.65,0.09,5.54,0.8,4.89,4.85,0.7,0.71,Diogo,1.4,239,113,4,0.58,5,False,67.1,138,79,317,False,238.2,198,83,622,0,0,0,0,0,0,0,,2025-01-17T11:30:07.995744Z,72,24,14,p194634,0,0,None,0,,194634.jpg,4.5,35,18,0,173,False,0,0.0,Teixeira da Silva,2.5,120,37,False,None,7,1.01,a,12,14,2020-09-19,336.0,56,36,59,1206699,2385,2610768,2726,0.2,8.2,Diogo J.,1
0,None,0,0,False,True,0,0,0,0,496208,None,,0,0,0,0,0.0,676,275,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Ben,0.0,617,232,0,0,0,False,0.0,681,274,318,False,0.0,681,274,0,0,0,0,0,0,0,0,Loaned to Middlesbrough,2024-08-31T06:17:31.171503Z,45,422,261,p496208,0,0,None,0,,496208.jpg,0.0,685,275,0,None,False,0,0,Doak,0.0,666,272,False,None,0,0,u,12,14,None,0.0,659,267,0,1136,0,5618,13,0.0,0.0,Doak,0
1,2003-04-04,0,40,True,True,100,100,0,0.0,444884,None,,0,0,-3,3,59.4,296,178,None,,0,3,4.0,3.5,0,0.35,0.42,0.42,0.5,0.07,1.39,1.67,0.08,Harvey,1.0,285,138,1,1.2,0,False,10.6,385,187,319,False,31.8,410,189,75,0,0,0,0,0,0,0,,2024-09-08T23:00:06.842081Z,52,169,103,p444884,0,0,None,0,,444884.jpg,1.3,385,184,0,241,False,0,0.0,Elliott,0.2,340,107,False,None,0,0.0,a,12,14,2019-07-28,14.0,368,199,12,18796,344,113791,693,0.2,2.3,Elliott,0
0,1993-02-09,0,31,True,True,None,None,0,0.0,158983,None,,0,0,-4,4,16.4,388,209,None,,0,3,2.8,2.3,1,0.04,0.04,0.04,0.04,0.00,0.97,1.09,0.0,Endo,0.4,351,169,1,1.12,0,False,3.6,449,214,320,False,16.2,443,205,80,0,0,0,0,0,0,0,,None,46,353,230,p158983,0,0,None,0,,158983.jpg,1.0,464,213,0,108,False,0,0.0,Wataru,0.1,428,147,False,None,0,0.0,a,12,14,2023-08-18,4.0,418,218,10,20554,228,33170,349,0.1,2.2,Endo,0
4,1999-05-07,15,424,True,True,None,None,5,0.35,243298,None,,0,0,1,-1,387.9,54,3,None,,2,4,12.0,11.5,5,2.70,0.19,8.09,0.57,5.40,11.55,0.8,0.38,Cody,5.0,39,8,13,0.9,8,False,133.8,33,8,321,False,460.4,60,9,1293,0,0,0,0,0,0,0,,None,76,16,6,p243298,0,0,None,0,,243298.jpg,4.0,58,17,0,152,False,0,0.0,Gakpo,23.1,14,4,False,None,15,1.04,a,12,14,2023-01-01,489.0,36,17,92,3031641,95115,941172,46363,0.7,12.1,Gakpo,4
0,1997-05-23,0,83,True,True,100,75,1,0.17,171287,None,,0,0,-3,3,38.5,324,102,None,,0,2,2.0,1.1,0,0.09,0.02,0.42,0.08,0.33,5.38,0.94,0.06,Joe,0.0,671,246,8,1.39,0,False,22.8,327,108,322,False,130.4,300,109,517,0,0,0,0,0,0,0,,2024-12-30T09:30:06.945841Z,47,331,43,p171287,0,0,None,0,,171287.jpg,1.6,332,106,0,241,False,0,0.0,Gomez,0.4,276,100,False,None,6,1.04,a,12,14,2015-06-20,58.0,266,81,14,286893,211,319511,1000,0.0,3.0,Gomez,1
2,2002-05-16,1,368,True,True,None,None,10,0.45,441266,None,,0,0,0,0,354.0,64,50,None,,0,3,6.0,5.5,2,2.70,0.12,3.56,0.16,0.86,19.33,0.88,0.04,Ryan,2.0,188,77,19,0.86,0,False,78.5,112,69,323,False,352.4,121,45,1985,0,0,0,0,0,0,0,,None,50,222,141,p441266,0,0,None,0,,441266.jpg,2.5,192,80,0,152,False,0,0.0,Gravenberch,0.9,219,66,False,None,23,1.04,a,12,14,2023-09-01,77.0,242,136,57,234691,2490,189499,3940,0.4,11.4,Gravenberch,5
4,2001-01-30,4,265,True,True,100,25,3,0.29,206915,None,,0,0,-2,2,187.1,149,103,None,,1,3,4.4,1.0,4,0.49,0.05,3.82,0.38,3.33,11.49,1.13,0.33,Curtis,1.2,258,123,13,1.27,3,False,76.4,118,71,324,False,282.8,170,69,919,0,0,0,0,0,0,0,,2025-01-22T14:30:06.682540Z,53,151,89,p206915,0,0,None,0,,206915.jpg,3.3,108,48,0,241,False,0,0.0,Jones,0.3,322,101,False,None,10,0.98,a,12,14,2018-04-06,294.0,67,43,62,162397,778,155440,1248,0.2,11.7,Jones,1
0,1998-11-23,1,127,True,True,None,None,3,0.38,200720,None,,0,0,-5,5,0.0,540,38,None,,1,1,2.0,1.5,0,0.00,0.0,0.00,0.0,0.00,9.68,1.21,0.0,Caoimhin,0.0,448,50,9,1.12,0,False,19.7,342,25,325,False,196.8,241,24,720,0,0,0,0,0,0,0,,None,40,635,47,p200720,0,0,None,1,,200720.jpg,4.6,24,2,0,104,False,24,3.0,Kelleher,1.2,192,27,False,None,8,1.0,a,12,14,2016-08-06,0.0,501,24,37,719285,2551,674520,4836,0.0,9.2,Kelleher,0
2,1999-05-25,1,294,True,True,100,100,7,0.45,204716,None,,0,0,2,-2,108.5,226,59,None,,0,2,9.6,9.1,6,0.71,0.05,1.74,0.12,1.03,14.06,0.9,0.07,Ibrahima,3.8,81,15,12,0.77,1,False,54.6,191,58,326,False,357.2,119,43,1399,0,0,0,0,0,0,0,,2024-11-28T10:30:07.514061Z,52,164,19,p204716,0,0,None,0,,204716.jpg,3.9,59,7,0,73,False,0,0.0,Konaté,7.2,51,16,False,None,16,1.03,a,12,14,2021-07-01,79.0,234,65,66,2640065,33890,2194641,8893,0.7,12.7,Konaté,4
3,1997-01-13,10,344,True,True,100,100,11,0.69,244731,None,,0,0,0,0,379.9,58,45,None,,3,3,6.0,5.5,3,2.07,0.13,8.73,0.55,6.66,13.01,0.82,0.42,Luis,2.0,200,86,11,0.69,8,False,137.0,30,21,327,False,422.6,77,23,1425,0,0,0,0,0,0,0,,2025-01-17T11:30:08.018487Z,75,17,11,p244731,0,0,None,0,,244731.jpg,4.8,19,12,0,48,False,0,0.0,Díaz,17.8,24,8,False,None,17,1.07,a,12,14,2022-01-30,569.0,25,14,106,6169552,22257,5349458,84003,0.3,14.1,Luis Díaz,2
13,1992-06-15,39,801,True,True,None,None,10,0.44,118748,None,,0,0,12,-12,698.0,7,6,None,,9,3,13.6,13.1,16,5.78,0.26,23.34,1.04,17.56,20.49,0.91,0.78,Mohamed,5.8,24,10,21,0.93,21,False,321.8,1,1,328,True,1111.6,1,1,2030,0,0,0,0,0,0,0,,None,137,2,1,p118748,0,0,2,0,,118748.jpg,10.3,1,1,0,63,False,0,0.0,Salah,71.5,1,1,False,None,23,1.02,a,12,14,2017-07-01,1410.0,1,1,238,6178449,36461,2172787,6003,0.4,17.4,M.Salah,1
4,1998-12-24,2,325,True,True,100,100,10,0.55,243016,4,,0,0,-3,3,460.8,41,32,None,,1,3,6.0,5.5,2,3.52,0.19,5.45,0.3,1.93,14.17,0.78,0.11,Alexis,2.0,196,84,12,0.66,1,False,102.7,73,48,329,False,326.0,137,51,1629,0,0,0,0,0,0,0,,2024-12-05T00:30:08.282606Z,62,64,39,p243016,0,0,None,0,,243016.jpg,2.9,141,61,0,10,False,0,0.0,Mac Allister,1.9,141,45,False,None,20,1.1,a,12,14,2023-06-14,242.0,90,59,63,249546,2630,342495,10575,0.3,10.2,Mac Allister,6
0,2004-09-13,0,0,True,True,100,100,0,0,491501,None,,0,0,-1,1,0.0,628,245,None,,0,3,2.0,1.5,0,0.00,0,0.00,0,0.00,0.00,0,0,James,0.0,559,193,0,0,0,False,0.0,634,243,330,False,0.0,634,243,0,0,0,0,0,0,0,0,,2024-09-10T11:24:32.362482Z,44,531,313,p491501,0,0,None,0,,491501.jpg,0.0,639,245,0,241,False,0,0,McConnell,0.1,539,204,False,None,0,0,a,12,14,2023-07-18,0.0,606,234,0,9022,109,9782,143,0.0,0.0,McConnell,0
0,2002-10-31,0,0,True,True,0,100,0,0,440148,None,,0,0,-1,1,0.0,626,244,None,,0,3,0.0,1.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Tyler,0.0,557,192,0,0,0,False,0.0,632,242,331,False,0.0,631,242,0,0,0,0,0,0,0,0,Shoulder injury - Expected back 08 Mar,2025-02-07T16:30:07.536970Z,44,523,312,p440148,0,0,None,0,,440148.jpg,0.0,637,244,0,241,False,0,0,Morton,0.1,457,164,False,None,0,0,i,12,14,2021-07-22,0.0,602,233,0,29908,96,28769,390,0.0,0.0,Morton,0
0,None,0,0,False,True,0,0,0,0,197464,None,,0,0,0,0,0.0,538,188,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Nathaniel,0.0,445,146,0,0,0,False,0.0,561,191,332,False,0.0,560,191,0,0,0,0,0,0,0,0,Loaned to Derby County,2024-08-31T06:18:33.693343Z,40,632,171,p197464,0,0,None,0,,197464.jpg,0.0,565,189,0,None,False,0,0,Phillips,0.1,513,179,False,None,0,0,u,12,14,None,0.0,499,175,0,4026,0,17449,42,0.0,0.0,N.Phillips,0
0,2003-01-29,0,22,True,True,100,100,0,0.0,441428,None,,0,0,-6,6,4.8,429,149,None,,0,2,2.0,1.5,0,0.13,0.05,0.13,0.05,0.00,3.64,1.46,0.0,Jarell,0.0,425,133,4,1.6,0,False,6.9,415,138,333,False,59.6,373,129,225,0,0,0,0,0,0,0,,2024-08-23T09:30:06.099816Z,39,737,245,p441428,0,0,None,0,,441428.jpg,0.8,497,169,0,241,False,0,0.0,Quansah,1.3,181,71,False,None,2,0.8,a,12,14,2021-12-18,4.0,411,144,4,295733,1590,750746,4905,0.0,1.0,Quansah,1
0,None,0,0,False,True,0,0,0,0,219937,None,,0,0,0,0,0.0,544,191,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Rhys,0.0,452,150,0,0,0,False,0.0,565,194,334,False,0.0,564,194,0,0,0,0,0,0,0,0,Loaned to Morecambe,2024-08-22T11:18:16.485954Z,40,640,176,p219937,0,0,None,0,,219937.jpg,0.0,569,192,0,241,False,0,0,Williams,0.0,547,189,False,None,0,0,u,12,14,2020-09-23,0.0,505,178,0,828,0,14374,27,0.0,0.0,R.Williams,0
0,1994-03-11,3,313,True,True,None,None,8,0.44,122798,2,,0,0,-1,1,518.2,29,5,None,,0,2,6.8,6.3,7,3.09,0.17,3.59,0.2,0.50,17.09,0.93,0.03,Andrew,2.4,154,44,20,1.09,0,False,91.7,88,15,335,False,285.8,167,62,1648,0,0,0,0,0,0,0,,None,59,80,6,p122798,0,0,None,0,,122798.jpg,3.0,131,34,1,243,False,0,0.0,Robertson,4.4,82,28,False,None,20,1.09,a,12,14,2017-07-21,115.0,192,44,65,1044217,8713,1123812,5653,0.4,11.0,Robertson,2
6,2000-10-25,8,354,True,True,100,100,8,0.5,424876,5,,0,0,-2,2,488.1,32,26,2,,2,3,10.0,9.5,3,3.60,0.22,8.83,0.54,5.23,14.46,0.9,0.32,Dominik,4.0,65,26,13,0.81,3,False,118.6,50,34,336,False,301.0,154,59,1453,0,0,0,0,0,0,0,,2024-12-27T00:30:09.581631Z,63,53,28,p424876,0,0,None,0,,424876.jpg,3.8,71,33,0,98,False,0,0.0,Szoboszlai,2.8,106,30,False,None,16,0.99,a,12,14,2023-07-02,397.0,50,31,80,534975,11160,489409,14186,0.6,12.7,Szoboszlai,6
1,1996-05-12,1,116,True,True,100,100,2,0.53,214285,3,,0,0,-4,4,106.9,232,62,None,,0,2,5.6,5.1,0,1.04,0.28,1.12,0.3,0.08,2.68,0.72,0.02,Konstantinos,1.8,207,64,1,0.27,0,False,23.6,323,106,337,False,103.8,328,118,337,0,0,0,0,0,0,0,,2024-11-25T09:30:07.571904Z,46,356,51,p214285,0,0,None,0,,214285.jpg,2.4,206,66,0,83,False,0,0.0,Tsimikas,0.2,349,125,False,None,3,0.8,a,12,14,2020-08-10,23.0,339,111,24,37772,378,66521,1210,0.4,5.2,Tsimikas,1
1,1991-07-08,3,412,True,True,None,None,10,0.43,97032,None,,0,0,4,-4,128.9,201,51,3,,0,2,8.0,7.5,5,0.65,0.03,2.16,0.1,1.51,20.87,0.91,0.07,Virgil,3.0,120,28,21,0.91,1,False,87.0,97,19,339,False,518.6,34,11,2070,0,0,0,0,0,0,0,,None,64,46,2,p97032,0,0,None,0,,97032.jpg,3.9,63,9,0,152,False,0,0.0,van Dijk,22.9,15,6,False,None,23,1.0,a,12,14,2018-01-01,224.0,99,7,90,2601835,43856,1767979,25736,0.5,14.1,Virgil,2
0,1997-10-25,0,4,True,True,100,100,0,0.0,223541,None,,0,0,-2,2,1.8,451,226,None,,0,3,2.8,2.3,0,0.09,0.32,0.25,0.9,0.16,0.80,2.88,0.58,Federico,0.4,353,171,1,3.6,0,False,1.7,478,224,636,False,0.8,507,237,25,0,0,0,0,0,0,0,,2024-12-26T10:30:09.366339Z,68,33,16,p223541,0,0,None,0,,223541.jpg,1.0,488,230,0,106,False,0,0.0,Chiesa,0.2,391,134,False,None,0,0.0,a,12,14,2024-08-29,15.0,366,198,3,49431,379,49690,661,0.1,0.4,Chiesa,0
0,2001-07-23,0,6,True,True,None,None,0,0.0,432987,None,,0,0,0,0,0.0,547,41,None,,0,1,2.0,1.5,0,0.00,0.0,0.00,0.0,0.00,0.14,1.15,0.0,Vítezslav,0.0,458,53,0,0.0,0,False,0.9,488,40,660,False,8.8,466,40,11,0,0,0,0,0,0,0,,None,40,647,50,p432987,0,0,None,0,,432987.jpg,1.0,420,39,0,57,False,1,8.18,Jaros,0.1,447,63,False,None,0,0.0,a,12,14,2019-07-10,0.0,508,27,1,35452,19,28034,377,0.0,0.2,Jaros,0
0,2003-09-03,0,0,True,True,None,None,0,0,464353,None,,0,0,0,0,0.0,557,47,None,,0,1,2.0,1.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Harvey,0.0,467,58,0,0,0,False,0.0,576,65,669,False,0.0,575,65,0,0,0,0,0,0,0,0,,None,40,657,56,p464353,0,0,None,0,,464353.jpg,0.0,580,65,0,241,False,0,0,Davies,0.0,664,71,False,None,0,0,a,12,14,2021-03-09,0.0,518,33,0,1671,34,1404,48,0.0,0.0,Davies,0
0,2007-06-30,0,0,True,True,None,None,0,0,591386,None,,0,0,0,0,0.0,713,302,None,,0,3,2.0,1.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Treymaurice,0.0,657,263,0,0,0,False,0.0,719,301,688,False,0.0,720,302,0,0,0,0,0,0,0,0,,None,45,473,299,p591386,0,0,None,0,,591386.jpg,0.0,722,303,0,241,False,0,0,Nyoni,0.0,738,312,False,None,0,0,a,12,14,2023-11-11,0.0,699,296,0,729,34,523,20,0.0,0.0,Nyoni,0
0,2006-11-18,0,0,True,True,None,None,0,0,611926,None,,0,0,0,0,0.0,593,227,None,,0,2,2.0,1.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Amara,0.0,508,194,0,0,0,False,0.0,611,229,692,False,0.0,610,229,0,0,0,0,0,0,0,0,,None,40,705,228,p611926,0,0,None,0,,611926.jpg,0.0,616,228,0,241,False,0,0,Nallo,0.0,687,231,False,None,0,0,a,12,14,2024-02-27,0.0,559,219,0,810,62,704,48,0.0,0.0,Nallo,0
0,None,0,2,False,True,0,None,0,0.0,500058,None,,0,0,0,0,0.3,476,52,None,,0,4,0.0,1.9,0,0.01,0.09,0.01,0.09,0.00,0.45,4.05,0.0,Jayden,0.2,385,39,1,9.0,0,False,0.0,685,58,709,False,0.0,685,58,10,0,0,0,0,0,0,0,Loaned to Sunderland,2025-02-06T23:44:42.048875Z,45,430,69,p500058,0,0,None,0,,500058.jpg,1.0,453,46,0,241,False,0,0.0,Danns,0.0,580,74,False,None,0,0.0,u,12,14,2024-02-20,0.0,663,58,1,6042,424,3292,601,0.0,0.2,Danns,0
0,1978-09-17,0,0,True,True,None,None,0,0,100052173,None,,0,0,0,0,0.0,508,20,None,,0,5,15.4,14.9,10,0.00,0,0.00,0,0.00,0.00,0,0,Arne,6.7,16,6,0,0,0,False,0.0,533,20,744,False,0.0,532,20,0,1,0,6,0,0,0,2,,None,15,757,5,man52174,0,0,None,0,,100052173.jpg,0.0,538,20,0,152,False,0,0,Slot,45.8,61,1,False,None,0,0,a,12,14,2024-06-01,0.0,464,20,20,27222,18981,8723,4442,4.5,13.3,Slot,0
0,1995-07-19,1,225,True,True,75,100,4,0.21,211975,None,,0,0,-2,2,231.8,121,25,None,,0,2,1.7,2.2,0,1.09,0.06,1.79,0.1,0.70,26.78,1.41,0.04,Manuel,2.2,171,52,27,1.42,0,False,58.0,174,52,340,False,291.8,163,61,1707,0,0,0,0,0,0,0,Muscle injury - 75% chance of playing,2025-02-12T09:00:09.174095Z,53,153,18,p211975,0,0,None,0,,211975.jpg,2.2,251,79,0,207,False,0,0.0,Akanji,2.7,117,45,False,None,20,1.05,d,13,43,2022-09-01,56.0,271,83,44,418562,2214,670568,5165,0.4,8.3,Akanji,3
0,1995-02-18,0,115,True,True,100,0,3,0.45,126184,None,,0,0,-2,2,20.9,375,128,None,,0,2,0.2,0.0,0,0.15,0.02,0.37,0.05,0.22,12.89,1.93,0.03,Nathan,0.2,400,127,9,1.35,0,False,13.1,373,124,341,False,91.4,349,123,601,0,0,0,0,0,0,0,,2025-01-20T00:30:08.329572Z,53,149,17,p126184,0,0,None,0,,126184.jpg,2.7,160,47,0,152,False,0,0.0,Aké,0.8,223,84,False,None,7,1.05,a,13,43,2020-08-05,18.0,360,119,24,68498,68,269380,2444,0.0,4.5,Aké,0
4,1994-08-10,7,393,True,True,None,None,4,0.19,165809,4,,0,0,-3,3,568.2,20,17,None,,0,3,1.2,1.2,2,3.27,0.15,6.09,0.28,2.82,31.61,1.49,0.13,Bernardo,1.2,262,126,34,1.6,2,False,141.3,24,17,342,False,395.8,98,35,1914,0,0,0,0,0,0,0,,None,62,58,33,p165809,0,0,None,0,,165809.jpg,3.1,121,54,0,173,False,0,0.0,Veiga de Carvalho e Silva,2.8,107,31,False,None,21,0.99,a,13,43,2017-07-01,449.0,40,23,72,922119,1927,1167647,7423,0.2,11.6,Bernardo,5
0,2003-07-12,0,0,True,True,75,75,0,0,477555,None,,0,0,-3,3,0.0,725,309,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Oscar,0.0,675,275,0,0,0,False,0.0,730,308,343,False,0.0,730,308,0,0,0,0,0,0,0,0,Lack of match fitness - 75% chance of playing,2024-08-14T22:30:05.558994Z,47,341,223,p477555,0,0,None,0,,477555.jpg,0.0,731,309,0,161,False,0,0,Bobb,0.1,535,202,False,None,0,0,d,13,43,2022-01-06,0.0,712,303,0,3638,115,30393,112,0.0,0.0,Bobb,0
0,1985-09-03,0,0,True,True,None,None,0,0,17601,None,,-1,1,-1,1,0.0,509,17,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Scott,0.0,408,29,0,0,0,False,0.0,534,41,344,False,0.0,533,41,0,0,0,0,0,0,0,0,,None,39,712,64,p17601,0,0,None,0,,17601.jpg,0.0,539,41,0,241,False,0,0,Carson,0.2,372,55,False,None,0,0,a,13,43,2021-07-20,0.0,465,2,0,15474,502,18030,205,0.0,0.0,Carson,0
8,1991-06-28,7,303,True,True,100,100,5,0.45,61366,1,,0,0,-1,1,585.3,17,15,1,,2,3,5.2,5.2,1,4.45,0.4,6.99,0.63,2.54,13.59,1.22,0.23,Kevin,5.2,31,12,13,1.16,2,False,112.3,56,37,345,False,302.4,152,58,1005,0,0,0,0,0,0,0,,2024-09-18T23:00:07.299083Z,94,7,5,p61366,0,0,4,0,,61366.jpg,4.2,47,24,0,21,False,0,0.0,De Bruyne,4.1,89,27,False,None,11,0.99,a,13,43,2015-08-30,238.0,92,61,72,1106494,2704,1646374,14111,0.6,7.7,De Bruyne,2
4,2002-05-27,3,258,True,True,100,0,4,0.46,248875,None,,0,0,-3,3,274.7,91,67,None,,1,3,3.0,0.0,0,1.79,0.21,2.56,0.3,0.77,8.00,0.92,0.09,Jérémy,3.0,118,48,8,0.92,3,False,84.6,100,60,346,False,297.0,159,62,782,0,0,0,0,0,0,0,,2025-01-23T00:00:08.182578Z,62,66,41,p248875,0,0,None,0,,248875.jpg,3.9,62,30,0,21,False,0,0.0,Doku,1.3,185,55,False,None,9,1.04,a,13,43,2023-08-24,273.0,74,48,58,458948,52,721084,3901,0.5,9.4,Doku,0
2,1993-08-17,4,188,True,True,100,100,3,0.2,121160,None,,0,0,-2,2,20.0,380,4,None,,0,1,3.8,3.8,0,0.01,0.0,0.01,0.0,0.00,20.29,1.35,0.0,Ederson,3.8,82,4,20,1.33,0,False,37.1,258,17,347,False,352.4,122,18,1350,0,0,0,0,0,0,0,,2025-02-03T02:00:08.541651Z,53,148,3,p121160,0,0,None,0,,121160.jpg,3.3,107,14,0,30,False,36,2.4,Santana de Moraes,4.6,77,12,False,None,15,1.0,a,13,43,2017-07-01,0.0,754,78,49,584109,2216,976620,10601,0.7,9.2,Ederson M.,3
3,2000-05-28,10,390,True,True,100,100,3,0.2,209244,3,,0,0,-2,2,593.1,16,14,None,,2,3,10.8,10.8,2,4.76,0.31,9.33,0.61,4.58,25.51,1.69,0.3,Phil,10.8,2,2,22,1.45,7,False,139.3,27,20,348,False,408.2,91,31,1362,0,0,0,0,0,0,0,,2024-12-05T00:30:08.366700Z,93,8,6,p209244,0,0,None,0,,209244.jpg,4.7,23,14,0,241,False,0,0.0,Foden,8.3,44,12,False,None,15,0.99,a,13,43,2016-12-05,393.0,53,33,89,1502216,30874,2398032,49957,1.2,9.6,Foden,2
1,1995-09-10,3,141,True,True,75,100,1,0.15,114283,None,,0,0,-1,1,291.8,85,65,None,,0,3,0.2,0.2,0,1.52,0.23,2.30,0.35,0.78,10.33,1.55,0.12,Jack,0.2,405,188,9,1.35,0,False,61.2,162,92,349,False,116.4,312,141,599,0,0,0,0,0,0,0,Muscle injury - 75% chance of playing,2025-02-12T09:00:09.233925Z,64,47,25,p114283,0,0,None,0,,114283.jpg,1.7,326,152,0,241,False,0,0.0,Grealish,0.2,357,114,False,None,6,0.9,d,13,43,2021-08-05,203.0,108,70,25,45345,536,55371,648,0.0,3.9,Grealish,3
